Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
gold-plate-lapis-lazuli-drop-earrings,Gold Plate Lapis Lazuli Drop Earrings - Afghanistan,"<p><em>This is a demonstration store. You can purchase this product from <a href=""http://www.farandwidecollective.com/"" target=""_blank"">Far &amp; Wide Collective</a></em></p><p><strong>Artisan: Shugufa Yousofzai</strong></p>
<p>Utterly feminine, these drop earrings feature uncut Afghan lapis lazuli which embodies a one-of-a-kind elegance. They are set in 18-kt-gold plated silver.<br><br>Afghanistan has a jewelry tradition that goes back more than 2,000 years, most famously exhibited in the Bactrian Gold Collection created around the time of Alexander the Great. It is a rare blend of aesthetic influences (from Persian and Indian to Classical Greek and Roman) and an incredibly high level of craftsmanship. Its jewelry usually featuring precious and semiprecious stones, including tourmalines, lapis lazuli, rubies, aquamarine and emeralds, which are left mostly uncut to reflect an ancient and rustic Afghan tradition.</p>
<p><em>• Dimensions: approximately .5"" (1.3cm) d. </em></p>",Shugufa Yousofzai,Earrings,"Afghanistan, Earrings, Shugufa Yousofzai",TRUE,Title,Default Title,,,,,j2105122af,100,shopify,1,deny,manual,109,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0720/4417/products/earing_lapus_gold092.jpeg?v=1419280273,,FALSE,,,,,,,,,,,,,,,,,kg
gold-plate-lapis-lazuli-drop-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0720/4417/products/13039FAW_PRO_SQ_Jewellery21_055.jpeg?v=1419280273,,,,,,,,,,,,,,,,,,,
gold-plate-emerald-studs,Gold Plate Emerald Studs - Afghanistan,"<p><em>This is a demonstration store. You can purchase this product from <a href=""http://www.farandwidecollective.com/"" target=""_blank"">Far &amp; Wide Collective</a></em></p><p><strong>Artisan: Shugufa Yousofzai</strong></p>
<p>Delicate yet bold, these studs feature uncut Afghan emeralds which embody a one-of-a-kind elegance. They are set in 18-kt-gold plated silver.<br><br>Afghanistan has a jewelry tradition that goes back more than 2,000 years, most famously exhibited in the Bactrian Gold Collection created around the time of Alexander the Great. It is a rare blend of aesthetic influences (from Persian and Indian to Classical Greek and Roman) and an incredibly high level of craftsmanship. Its jewelry usually features precious and semiprecious stones, including tourmalines, lapis lazuli, rubies, aquamarine and emeralds, which are left mostly uncut to reflect an ancient and rustic Afghan tradition.</p>
<p><em>• Dimensions: approximately .5"" (1.3cm) d. </em></p>",Shugufa Yousofzai,Earrings,"Afghanistan, Earrings, Shugufa Yousofzai",TRUE,Title,Default Title,,,,,j2100422af,100,shopify,1,deny,manual,199,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0720/4417/products/j2105422af_019.jpeg?v=1419280277,,FALSE,,,,,,,,,,,,,,,,,kg
gold-plate-emerald-studs,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0720/4417/products/13039FAW_PRO_SQ_Jewellery9_037.jpeg?v=1419280277,,,,,,,,,,,,,,,,,,,
gold-plate-emerald-studs,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0720/4417/products/13015FAW_PRO_Studs.jpeg?v=1419280277,,,,,,,,,,,,,,,,,,,
gold-plate-emerald-drop-earrings,Gold Plate Emerald Drop Earrings - Afghanistan,"<p><em>This is a demonstration store. You can purchase this product from <a href=""http://www.farandwidecollective.com/"" target=""_blank"">Far &amp; Wide Collective</a></em></p><p><strong>Artisan: Shugufa Yousofzai <em><br></em></strong></p>
<p>Utterly feminine, these drop earrings feature uncut Afghan emeralds which embody a one-of-a-kind elegance. They are set in 18-kt-gold plated silver.<br><br>Afghanistan has a jewelry tradition that goes back more than 2,000 years, most famously exhibited in the Bactrian Gold Collection created around the time of Alexander the Great. It is a rare blend of aesthetic influences (from Persian and Indian to Classical Greek and Roman) and an incredibly high level of craftsmanship. Its jewelry usually featuring precious and semiprecious stones, including tourmalines, lapis lazuli, rubies, aquamarine and emeralds, which are left mostly uncut to reflect an ancient and rustic Afghan tradition.</p>
<p><em>• Dimensions: approximately .5"" (1.3cm) d. </em></p>",Shugufa Yousofzai,Earrings,"Afghanistan, Earrings, Shugufa Yousofzai",TRUE,Title,Default Title,,,,,j2105422af,100,shopify,4,deny,manual,199,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0720/4417/products/NEW-earing_emerald_gold085.jpeg?v=1419280282,,FALSE,,,,,,,,,,,,,,,,,kg
gold-plate-emerald-drop-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0720/4417/products/13039FAW_PRO_SQ_Jewellery18_050.jpeg?v=1419280282,,,,,,,,,,,,,,,,,,,
gold-plate-aquamarine-studs,Gold Plate Aquamarine Studs - Afghanistan,"<p><em>This is a demonstration store. You can purchase this product from <a href=""http://www.farandwidecollective.com/"" target=""_blank"">Far &amp; Wide Collective</a></em></p><p><strong>Artisan: Shugufa Yousofzai</strong></p>
<p>Delicate yet bold, these studs feature uncut Afghan aquamarines which embody a one-of-a-kind elegance. They are set in 18-kt-gold plate.<br><br>Afghanistan has a jewelry tradition that goes back more than 2,000 years, most famously exhibited in the Bactrian Gold Collection created around the time of Alexander the Great. It is a rare blend of aesthetic influences (from Persian and Indian to Classical Greek and Roman) and an incredibly high level of craftsmanship. Its jewelry usually features precious and semiprecious stones, including tourmalines, lapis lazuli, rubies, aquamarine and emeralds, which are left mostly uncut to reflect an ancient and rustic Afghan tradition.</p>
<p><em>• Dimensions: approximately .5"" (1.3cm) d. </em></p>",Shugufa Yousofzai,Earrings,"Afghanistan, Earrings, Shugufa Yousofzai",TRUE,Title,Default Title,,,,,j2100522af,100,shopify,0,deny,manual,109,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0720/4417/products/j2100522af_015.jpeg?v=1419280291,Gold Plate Aquamarine Studs - Afghanistan,FALSE,,,,,,,,,,,,,,,,,kg
gold-plate-aquamarine-studs,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0720/4417/products/13039FAW_PRO_SQ_Jewellery9_037_8b94628d-df9a-4188-9c77-a598dbe2c7e8.jpeg?v=1419280291,,,,,,,,,,,,,,,,,,,
gold-plate-aquamarine-studs,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0720/4417/products/13015FAW_PRO_Studs_6.jpeg?v=1419280291,,,,,,,,,,,,,,,,,,,
gold-plate-aquamarine-drop-earrings-afghanistan,Gold Plate Aquamarine Drop Earrings - Afghanistan,"<p><em>This is a demonstration store. You can purchase this product from <a href=""http://www.farandwidecollective.com/"" target=""_blank"">Far &amp; Wide Collective</a></em></p><p><strong>Artisan: Shugufa Yousofzai</strong></p>
<p>Utterly feminine, these drop earrings feature uncut aquamarine stones which embody a one-of-a-kind elegance. They are set in 18-kt-gold plated silver.<br><br>Afghanistan has a jewelry tradition that goes back more than 2,000 years, most famously exhibited in the Bactrian Gold Collection created around the time of Alexander the Great. It is a rare blend of aesthetic influences (from Persian and Indian to Classical Greek and Roman) and an incredibly high level of craftsmanship. Its jewelry usually featuring precious and semiprecious stones, including tourmalines, lapis lazuli, rubies, aquamarine and emeralds, which are left mostly uncut to reflect an ancient and rustic Afghan tradition.</p>
<p><em>• Dimensions: approximately .5"" (1.3cm) d. </em></p>",Shugufa Yousofzai,Earrings,"accessories, Afghanistan, Aquamarine, Earrings, Jewelry, Shugufa Yousofzai",TRUE,Title,Default Title,,,,,j2100525af,300,shopify,3,deny,manual,109,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0720/4417/products/14001FAW_PRO_earE_064web.jpeg?v=1419280295,,FALSE,,,,,,,,,,,,,,,,,kg
gold-plated-amethyst-studs-afghanistan,Gold Plate Amethyst Studs - Afghanistan,"<p><strong>Artisan: Shugufa Yousofzai</strong></p>
<p>Delicate yet bold, these studs feature Afghan uncut amethysts which embody a one-of-a-kind elegance. They are set in 18-kt-gold plated silver.<br><span style=""line-height: 1.5;""></span></p>
<p><span style=""line-height: 1.5;"">Afghanistan has a jewelry tradition that goes back more than 2,000 years, most famously exhibited in the Bactrian Gold Collection created around the time of Alexander the Great. It is a rare blend of aesthetic influences (from Persian and Indian to Classical Greek and Roman) and an incredibly high level of craftsmanship. Its jewelry usually features precious and semiprecious stones, including tourmalines, lapis lazuli, rubies, aquamarine and emeralds, which are left mostly uncut to reflect an ancient and rustic Afghan tradition.</span></p>
<p><em><span style=""line-height: 1.5;"">• Dimensions: approximately .5"" (1.3cm) d. </span></em></p>",Shugufa Yousofzai,Earrings,"accessories, Afghanistan, Earrings, Jewelry, Shugufa Yousofzai",TRUE,Title,Default Title,,,,,j2100506af,200,shopify,10,deny,manual,109,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0720/4417/products/14001FAW_PRO_earF_075web.jpeg?v=1419280296,,FALSE,,,,,,,,,,,,,,,,,kg
gold-emerald-drop-earrings,Gold Peridot Drop Earrings - Afghanistan,"<p><em>This is a demonstration store. You can purchase this product from <a href=""http://www.farandwidecollective.com/"" target=""_blank"">Far &amp; Wide Collective</a></em></p><p><strong>Artisan: Javid Noori</strong></p>
<p>Handcrafted from 18-kt-gold plated silver, these small drop earrings feature peridot stones which are locally sourced in Afghanistan.<br><br>A collaboration between Afghan jewelry maker Javid Noori and UK designer Pippa Small, this piece is from a collection that draws inspiration from the time when Afghanistan was the heart of Asia and a central destination on the Silk Road. It is inspired by ancient Afghan jewelry – most notably the Bactrian Gold – which is renowned for using indigenous gems, in particular the famous Afghan lapis lazuli.</p>",Javid Noori,Earrings,"Afghanistan, Earrings, Javid Noori, Jewelry",TRUE,Title,Default Title,,,,,j2300442af,100,shopify,2,deny,manual,260,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0720/4417/products/j2300442af.jpeg?v=1419280298,,FALSE,,,,,,,,,,,,,,,,,kg
gold-lapis-lazuli-flower-earrings,Gold Lapis Lazuli Flower Earrings - Afghanistan,"<p><em>This is a demonstration store. You can purchase this product from <a href=""http://www.farandwidecollective.com/"" target=""_blank"">Far &amp; Wide Collective</a></em></p><p><strong>Artisan: Javid Noori<br></strong></p>
<p>Handcrafted from 18-kt-gold plated silver, these floral drop earrings feature lapis lazuli which is locally sourced in Afghanistan.<br><br>A collaboration between Afghan jewelry maker Javid Noori and UK designer Pippa Small, this piece is from a collection that draws inspiration from the time when Afghanistan was the heart of Asia and a central destination on the Silk Road. It is inspired by ancient Afghan jewelry – most notably the Bactrian Gold – which is renowned for using indigenous gems, in particular the famous Afghan lapis lazuli.</p>",Javid Noori,Earrings,"Afghanistan, Earrings, Javid Noori",TRUE,Title,Default Title,,,,,j2300122af,100,shopify,8,deny,manual,129,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0720/4417/products/j2300122af.jpeg?v=1419280311,,FALSE,,,,,,,,,,,,,,,,,kg
gold-lapis-lazuli-earrings,Gold Lapis Lazuli Earrings - Afghanistan,"<p><em>This is a demonstration store. You can purchase this product from <a href=""http://www.farandwidecollective.com/"" target=""_blank"">Far &amp; Wide Collective</a></em></p><p><strong>Artisan: Javid Noori</strong><br><br>Hand-crafted from 18-kt-gold plated silver, these playful drop earrings feature three round lapis lazuli which are locally sourced in Afghanistan. <br><br>A collaboration between Afghan jewelry maker Javid Noori and UK designer Pippa Small, this piece is from a collection that draws inspiration from the time when Afghanistan was the heart of Asia and a central destination on the Silk Road. It is inspired by ancient Afghan jewelry – most notably the Bactrian Gold – which is renowned for using indigenous gems, in particular the famous Afghan lapis lazuli.</p>
<p>•  <em> Length: 8cm.</em></p>",Javid Noori,Earrings,"Afghanistan, earrings, Javid Noori, Jewelry",TRUE,Title,Default Title,,,,,j2300132af,100,shopify,1,deny,manual,249,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0720/4417/products/j2300132af_168.jpeg?v=1419280313,,FALSE,,,,,,,,,,,,,,,,,kg
gold-bird-earrings,Gold Bird Earrings - Afghanistan,"<p><em>This is a demonstration store. You can purchase this product from <a href=""http://www.farandwidecollective.com/"" target=""_blank"">Far &amp; Wide Collective</a></em></p><p><strong>Artisan: Javid Noori</strong><br><br>Handcrafted from 18-kt-gold plated silver, these earrings feature a whimsical bird design finished with ruby eyes. The rubies are locally sourced in Afghanistan.<br><br>A collaboration between Afghan jewelry maker Javid Noori and UK designer Pippa Small, this piece is from a collection that draws inspiration from the time when Afghanistan was the heart of Asia and a central destination on the Silk Road. It is inspired by ancient Afghan jewelry – most notably the Bactrian Gold – which is renowned for using indigenous gems, in particular the famous Afghan lapis lazuli.</p>",Javid Noori,Earrings,"Afghanistan, Earrings, Javid Noori",TRUE,Title,Default Title,,,,,j2400322af,100,shopify,2,deny,manual,79,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0720/4417/products/j2400322af_2.jpeg?v=1419280337,,FALSE,,,,,,,,,,,,,,,,,kg
emerald-studs,Emerald Studs - Afghanistan,"<p><em>This is a demonstration store. You can purchase this product from <a href=""http://www.farandwidecollective.com/"" target=""_blank"">Far &amp; Wide Collective</a></em></p><p><strong>Artisan: Javid Noori</strong><br><br>These rough gemstone studs are designed by UK designer Pippa Small and handcrafted by Javid Noori for Turquoise Mountain. They are finished in simple gold-plated prong settings.<br><br>Afghanistan is home to an array of spectacular gems, most of which are cultivated from the northeast ancient mines of the Hindu Kush mountains. <br><br><em>• Dimensions: approximately .4"" (1cm) diameter.</em><br><br></p>",Turquoise Mountain,Earrings,"accessories, Afghanistan, Earrings, Emerald, javid noori, Jewelry, pippa small, Studs, turquoise mountain",TRUE,Title,Default Title,,,,,j2600412af,300,shopify,1,deny,manual,276,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0720/4417/products/14008FAW-PRO_TMStudsE_a19a6651-a6e3-403c-a9d7-2260fb38872d.jpeg?v=1419280478,,FALSE,,,,,,,,,,,,,,,,,kg
emerald-studs,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0720/4417/products/14008FAW-PRO_TMStudsE_fig_web.jpeg?v=1419280478,,,,,,,,,,,,,,,,,,,
crescent-moon-earrings-afghanistan,Crescent Moon Earrings - Afghanistan,"<p><em>This is a demonstration store. You can purchase this product from <a href=""http://www.farandwidecollective.com/"" target=""_blank"">Far &amp; Wide Collective</a></em></p><p>
  <strong>Artisan: Javid Noori</strong>
</p>
<p>These sweet crescent moon earrings are designed by UK designer Pippa Small in collaboration with Javid Noori for Turquoise Mountain in Afghanistan. They are handcrafted from 18kt gold plated silver.</p>",Turquoise Mountain,Earrings,"Afghanistan, Earrings, Jewelry, pippa small, Turquoise Mountain",TRUE,Title,Default Title,,,,,j2500000af,300,shopify,5,deny,manual,95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0720/4417/products/GOLD_CRESCENT_MOON_EARRINGS_FR_1.jpeg?v=1419280538,,FALSE,,,,,,,,,,,,,,,,,kg
crescent-moon-earrings-afghanistan,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0720/4417/products/GOLD_CRESCENT_MOON_EARRINGS_SD_1.jpeg?v=1419280538,,,,,,,,,,,,,,,,,,,
chainmail-earrings-kenya,Chainmail Earrings - Kenya,"<p><em>This is a demonstration store. You can purchase this product from <a href=""http://www.farandwidecollective.com/"" target=""_blank"">Far &amp; Wide Collective</a></em></p><p><strong>Artisan: Bombolulu</strong></p>
<p>These Chainmail earrings add effortless style to any outfit. The unusual combination of highly polished silver-plated and gold-tone brass makes them extremely unique and versatile to wear. </p>
<p><span>This piece is a collaboration between Hiro &amp; Wolf and Kenyan based Bombolulu. It is </span><span>Fair Trade </span><span>certified and helps to provide employment to artisans with physical disabilities in addition to preserving traditional African craft techniques.</span></p>
<p><em>• Dimensions: 5cm x 1cm.</em><br><br></p>",Bombolulu,Earrings,"accessories, African, Bombolulu, Earrings, Hiro + Wolf, Jewelry, Kenya",TRUE,Title,Default Title,,,,,j2050002ke,200,shopify,2,deny,manual,55,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0720/4417/products/13038FAW_PRO_EarringsD_352.jpeg?v=1419280616,,FALSE,,,,,,,,,,,,,,,,,kg
chainmail-earrings-kenya,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0720/4417/products/13039FAW_PRO_SQ_Jewellery4F_022.jpeg?v=1419280616,,,,,,,,,,,,,,,,,,,
chainmail-earrings-kenya,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0720/4417/products/13039FAW_PRO_SQ_Jewellery4S_023.jpeg?v=1419280616,,,,,,,,,,,,,,,,,,,
black-bead-hoop-earrings-swaziland,Black Bead Hoop Earrings - Swaziland,"<p><em>This is a demonstration store. You can purchase this product from <a href=""http://www.farandwidecollective.com/"" target=""_blank"">Far &amp; Wide Collective</a></em></p><p><strong>Artisan: Quazi Designs</strong></p>
<p>Recycled magazines are collected and transformed into original and stunning beaded earrings. They are handmade by local women in Swaziland who are empowered through skill sharing and income earning.</p>
<div class=""page"" title=""Page 20"">
<div class=""layoutArea"">
<div class=""column"">
<p><span>A</span><span>ll </span><span>ea</span><span>rr</span><span>i</span><span>ng</span><span>s </span><span>co</span><span>m</span><span>e pac</span><span>k</span><span>aged w</span><span>i</span><span>t</span><span>h an A</span><span>f</span><span>r</span><span>i</span><span>can </span><span>i</span><span>n</span><span>s</span><span>p</span><span>i</span><span>r</span><span>ed ca</span><span>r</span><span>d</span><span>, </span><span>dep</span><span>i</span><span>c</span><span>t</span><span>i</span><span>ng </span><span>t</span><span>he </span><span>m</span><span>any </span><span>f</span><span>ace</span><span>s </span><span>o</span><span>f </span><span>A</span><span>f</span><span>r</span><span>i</span><span>ca and p</span><span>r</span><span>i</span><span>n</span><span>t</span><span>ed on </span><span>r</span><span>ecyc</span><span>l</span><span>ed pape</span><span>r</span><span>. </span><span><br></span></p>
</div>
</div>
</div>",Quazi Designs,Earrings,"accessories, africa, beads, earrings, ethical, jewelry, recycled, sustainable, swaziland",FALSE,Title,Default Title,,,,,j2050150sw,400,shopify,7,deny,manual,15,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0720/4417/products/14008FAW-PRO_QEarring_A_ab0f2276-2f74-4817-9f25-14c70b06f3d1.jpeg?v=1419280786,,FALSE,,,,,,,,,,,,,,,,,kg
